core_clause_id	fgravegow_clause_id	clause_sha256
283	170367	52BF72FC90FD58CD4FC7553F563E7BB432B64EB3B3E3B2EC993A0117A05A6DE3
284	170379	D9CA3520EFF4D670890FCFD08E1BA609708D97F18C51A44C37F1A8909F7FCDF1
285	170655	F16AC2C51139F14B35B0D079412FEDFE4ADF1421E2A3A32A0ADB939D7CCD2469
286	179907	7235105F35C5591D875B9B45A9885F69573F6CA66CC1965D4534CE6B8DA17901
287	179943	53DC06C22A2F83876D7780BE33A54A8A0951A6432D236791BA1FBB90CA30B216
288	179955	62901E19314030CB63D7F7F57DF54B1B6CEA7418EDA0C4FFD735EA9FCF07DA37
289	182627	1BA4AE3C805560872F0010E2323A2FDA420D534B4B994A6F9CF7BB81ED9FC7E2
290	182899	AD662F22A80AFC7D4C6DB7154ABD9ABCF8AC5841BE581E36F02641EC4627211A
291	182901	372343F55C3367CD4BEB92022524F91639A1D4DF2B3CA4A73D512FF082763A09
292	183027	C71E95B42B6A1CC300E8F376F0876C37CC30713A9F5737287B6DE073183558B8
293	186867	0C14A7B416CA0042ABC54973B92B8EE8F1CF56383EDD49C8D542920CFF11473C
294	187367	0D9545C46C274D04DD924D3D6C5A10CB41E7499847966B6985BF5A9D4A2CF1E5
295	192829	E63273DF8CCA03BC629396346AA51DD59A8E616B0C50797F423C2E38C382EE50
296	192955	E3600DC71A36D8599EBA991A215CD59CEBCB8899D63BD36DED7A033AD4F9F27A
297	193225	FE7F2E8D654BCE6AE9623CC21866D8D48ECC4B6BFFB39CC3E368FB5BAEFED9D2
298	196659	A73A27031BB09A8CD4A3C23CFBF058886EE809784CB1B7E4DB61D2B567DB8DE0
299	196683	DEF6F38DCE9FB093D95BB4C3627369F55CCE51E00BF1D738B1FFD89E830300AB
300	197043	A8E00928D00BD2197100F9DC443CE51B5EF2DDFFCDCCC067EC60D59E6DF830B1
301	197105	59E68AE9EC2A5941C7E443461A2C994853C7248C66D85F9E6A74B4EA5032BA50
302	197303	33F60153C4BF34C917914C5E19FD5C4939F65E70404B8D51778C52642C171D4D
303	197607	BB34EF6036BC7E3237E34B9C6A3AED6FD8C16D83CBDE10E9D3E4813DC80AF488
304	198305	281ECD4CCE5E42543E2983426EDFBD8F0DDEABE6A9633CAC36A682AA7912B3A4
305	203299	50D26F112AB459637D12C72A7969425713FDD72F61F45A6B9BD6482CF11A7830
306	203425	944AEA297398F0B5EA5101BA725A75FF40B2066C1C732CB4A48648C04A8D3A90
307	203427	4D9C5B046C7F34B7B4761F4D2ECA47378FEBCFA673A4A9098A2E9274A0520126
308	206853	BCB389F72D0C4C4440CE1461B0710A666E23F42281B6EA76305B9394AF6EAE0C
309	206859	82DCBD420F4DE1C67D4985C3A432CB7DD1989B012FA84682EB818B09022C0BE2
310	206883	8E920D435E9925A51C8FB43CD32261839276D6B79A6F5492C3425B4B12E1F090
311	207543	91484BA448D3D35DBB9B22D91BB26BE80ADB3920861EE657FBDD52A3031B050E
312	217059	3FC7D348865AE14593592CEF9D5177D89BE92D1380866E548FE84308EDC2A62C
313	217141	176350B1F0ADACF1A4A67276B51907BAF734BFE5BE1D69B9CB7DA48224B1389E
314	217703	0990B0925B16E8DAD58A4ED9521D593891FCB46861D6F236D01CAAF3072F9720
315	217743	97E5D7614F30049F0BA3A971B2E389296C5FA5896728C8A60ACFA911D4E1F7EA
316	218007	AC3710142483048F65C4C4B18D4C74AE1839A93FE35888CE092C49AD99FCDCC3
317	218569	271B33F0C84A8F7B4356C892E44AB89DF64CD19ED3D69DD31C559C74CC1CDA60
318	218705	0C422FE453A7C0E22ED133F3271D4DB037C5C373465E704CFF00361C2FF64000
319	223827	E0E98AF6CF49B2E96DE3E066023A135463B5BA4D26327CEA68BD82D35D2DADF1
320	227259	A8FABB8F3763D1FD81DBEEB580D0C4A5432BFD86448F55E7E42F54E2782BCB7C
321	227283	72B4179FF243100C83F7BE57CEE772A771C92F6B4733FE2BB4D9F332B21006E6
322	227643	FEA3E3342472920E8A8E75BB456C40B31BC687DAD4E22E0B8E6DC2B97FC45C58
323	227667	8015628AD5EAFDCC06D5C4AB672F065630C827701FA6BA389D7FC918AFEEFC6F
324	227903	A6A72A74E4B751A9D6476FC2F2302FF73AF7A41559D04B16E7C01AF3EC7B3A11
325	227943	9491E49ABFE22EF91858DB6A82CFDA4FBA0328617211F3ECD09E390AAC50FD48
326	228167	09C09F512B2E289E43606BCAE4C20D80115F0048BAC41661681C513294A974B8
327	233899	CF3F5FBC4A5558E016E7EA34EE49B3409DA727E6C0885E20B6DA45D7CC173DBC
328	233901	6C8250C22E6F8E9B300FA9A7FF27C487132AAE919B2AB72ACEBAAFD934783CF3
329	234025	83D8AB754FCE647320F30694B9EC4C9052A0D120D20CDF3A793F77278B61030A
330	234027	7AA75C96DBFC16C65B32B45DE44154349C53A89E7113171C9455C0D9EDBD2319
331	237483	8A63742CA4F5BDA1453D4438E74F7E1263E6D62A2A5473B825B0884BE5D83E50
332	237867	02D5C287425635B2A9B77194042A2EC64DCC2B111C2CC0F87A645DDE8CAD7B0E
333	237905	A0A97519D476EDF9CD7C5A2EA8FD607137B96A1B7317C1EE22BF77BB3000EE4B
334	238137	840B528F6C7D9EA78428505F9F031C9D58B9DD28C1EDA3B530572F82EA79F553
335	238407	3508DBFC6A85353F0DD1AB602E425C0187BC734B41EDBCD11BE7B3290BF2EF03
336	244454	EF0AF278FF78F9933908FF4BAE50C50D3A06853456D3003C6843CD0726DD69C9
337	249764	74ECA487E9F4869BEC3DD06B2CF0038AE8E6F8E82691402EC186933DFDB76963
338	249770	EB97B150E361D76F6AF5C2D96DCD63FC334CA7F9B7B019065B9E63363090E171
339	251765	6FAC254D3441056A547F1448282351BE0DCDA99A3CF5F1F8B4E854EE9F8C2B6E
340	251824	E8D64C665407200482490EF123592CD299D61DD86B5D339E6868A9C020F2C9B0
341	253290	F7810F491CF2A4A90B723BC474290525518A6D9FB3587B7A154A55B49B602926
342	264527	81E355520128A68EC53AD810102B63105C18B1EE4B709D6CBA76F9548BFD7308
343	267245	F33F5F87A86962BA395115B5F113A4C4EED30E5D39B9F38BB29F192AE7B6428D
344	268488	5A925BC94089FBC590FC45CE729195B9CF1B8BA596A93FF35A95A11EFE862E21
345	275246	629BA429EA67DBD20FED9C99FC556632FEFD62C376EFA5FA7A296B5CC2B10ACB
346	276689	86C8CF8A3DD7EECB6A51BE13F242E0B9424551FBB723391FF2A98471AF59EB50
347	279997	C19F6E2FF4A7FBA6B8220DDDC34F4FBE91218A5835194898F3CCB80EB7ECAD52
348	280701	51E686088C1D7D5CAC905AC9DC25863D37C4638E3F8E8CB2D05D3D43B992C253
349	280711	E98D02DA63B1439E2113FD33FC5DF6176EFA2D8755DF12A9E90973EA81583EB8
350	282139	41215476AA9FF89A8DC0DACB5B5056EB9BDED4188A47312C844EE422F78313AE
351	288072	28A75E754567BF6C45F1A00B5AB3610112D02C53DDF128905AFFF2D13E606252
352	296548	DEBD3717EE468D2A66ADBAF2650F20060DC66F51556AC4F14C788D70CA4A1650
353	296772	995776933B6F5359AA7C95D735472576862B5CF9B7C7BE4D406415B1718C903F
354	297545	DB4F3CD34EC8AF00178B7835CF5C7F1324F5FFC0416F74B8F66910345D76BB75
355	324865	14B7719B67AD9E7E65C60C5973C859F6F299868B3C5A35C75DF760BBBF5B9FA0
356	325761	49F8DDE3FF1D1CCD0C4DD53A27332FB2A673722255C452FBD4A766B2ED767C84
357	328323	475558FF880BB572283A46CCF63A5FB74694CBE7B277681EEED5755BBD661C7E
358	328683	4738F62F83C449FEB57369E75218AF01AC8B7C459242D334219EC72F9D8BC682
359	328707	8D806BBDCDB0DFB137B579BEFAE1E303AFC7584CB2765233540345CA2AE9CBEA
360	328745	6E20ADCAD5E548FD13CCC8A15F09A3F893A6292FC2749E17EAE047FA44CA8179
361	328943	D137E4F786249E50A75482E5C0CD8E190F5D55AD2254FBB3B3D8D85219500EF1
362	329945	97AAF26B000A9EA34EA353C1D8F3B347E279DAC6246C3B5E1EADDE28F6F742C9
363	334939	D1312D2C5192D5FFF6C84B77A9165E25131280391F6CC70F0A648DBE69E14982
364	335065	E16F301DBEE27E57C486A41E8BF8FEE6D8355D6B02394F1AE6EB57F956D57102
365	339143	4673583CEBD33273BF02BF1D679C44E05C32ADCAF2DE40F53791241E27C853D9
366	339183	A1CDFE93A9B7282749E5AC4F0419CC8231597E65127499E1DB40CEFBC3BC21D0
367	339447	1952696C86C5C3F7BB0A96EBD025EC686964D1DC1A0A3C1453971C6ECAB0BA03
368	345267	57040EDA40A1C19EF3195C5003E1FE51D47C36261876C395C222B608C55FE49B
369	348723	81D74BE0A1EE9525CF80002D67438A8967DFEFAB45F0EAC987C1F7183F90303E
370	348781	A697ECD1EA10CBEAB7C32EBA2134ECB4AD3AD95FBBC7951ECBC7949FCB028411
371	349083	CB3079555174D91F4D3B90F06AB6F2B89BD72CCFCBB26EDD9D2A7110560ED2B9
372	349607	25ED3FAE29176CF97776AD278ADD6D4CFCFCABEEA55083FA0202ABB0041DF919
373	355069	1C0C33AF685EF1E1F16317BE532376BB0F047A7D98379665FF755A3D5479E759
374	355341	90BFBDD175EE1941B45D6A78379913C4629F46277F6CF67927FD2DBE03DABD2D
375	355467	FDF22D8301860193B4E717FF7CA2031EBFA4E5B5506EAE7273A23BBF3B1FA64A
376	358899	41FF13D4AB2CB40C4BEFEB857FECFA78B20972F98C8A130940793FCD1AFB69B0
377	359847	9DEA57F7A218DEA8960D3B7B059E07884BEAE394EC27DE1DF4EDD992F5734DD4
378	359965	5F93005495506041515898F3E23A62CFF9CD8C7C38FDC7CE467642CDBBB2C3DE
379	360545	992AB32F28376DD8DFDB80F0A20E765E89E5169E452DEA939E46E95BB6341E7A
380	365539	F370FD5BDCE3101F981459F83714EBD167C7E2962DCE7D377E74AEF4E91B57FC
381	365665	15EB7F357F1D33CDC39E9EDD8D9078369DB61E914DF31778962C9209EC85EF26
382	365667	18B4376258E3BE7170279551A0F2D37CE0157FBD4B70ADDDF7D68A27045A3E2D
383	369099	96E1E9970390C679933EC2722A2E2A8AAE9006D7E39F079A85B4882E8F0C7BC4
384	369507	63BC120F49560D18C5B9EE08FF38DDB6208C658760A4E05C09F7E13A7D3919D9
385	369737	322EEB5ACF916FC4288B437193B8A31C07A074CCC512C2037D1B83AAD298F5DF
386	369743	EDEAA546C8759938C74ABF94AF3D285495CC0FD1C6BEAFA4C29B104F8409C9F3
387	370007	7E9B8E8235361AA876E17646DAB42294A17E1BBD3AF571C32EA999504FFC09CE
388	370745	7752C49DD805D039DD8E268686273CAF985C030ABF05702831E4F008BDD1777D
389	379683	9C01274FE9EACE370BBE73FC6541A1208A8AEAC76BDCFD279C330CD64EC25701
390	389638	A278308C7A9EB52F7796B053DB93120E3D6EEC4D25BABCCB9ACFC3312C158FEE
391	391054	9CE5B98FB3C0A1CF8C0E10824BA04337E093B759BFC2416A06EFCC9E01258B0A
392	391058	51B80C768B9FE9E2780A816ACA200DC7EF758E63EF1782A7E94F35732C5B4A7C
393	393147	3BD4BAFEDBFFF6FB1C1F1387ABC532381A7159504122A3BE6A2BBD67F315C880
394	393183	6FB0A35C3CCB2BFD0C3750D092B64086D08CB0195BF60642F6A802B8B19B1FFD
395	393819	555C76595D7EAD6DF9EBFCEAFADA421F44849D61837B3FD6FA942830771955AC
396	394107	41CDDE749F5CDE3ED18BA3E011B3CFD113A360184C5D687C0D4B8C71265B2AA7
397	399842	B1B6CA2E7FF9B5494161E0F03D43A5318DE26A3F75C1445FF32D5E3198A0D82D
398	403347	AE11161102D77F52C6836C3B842372DBC7A602606E7B6A569A6890C594636C6D
399	403383	76B7973DBF201DDD3915432B8DD0B873C77C602E84D83ECD4DE6E77000AE1692
400	404019	3F3B618FF2CB0995A9C238AE841DFED4C51B1CA68F8625E547F9E37F7C1F3271
401	404295	5CB9AD03A88BAB13FC1F8A1E0CA57B8CC56F4216A0F3AB4BD641C28664119C8A
402	404307	852B3AE0C0841351C9D885CA13F4BD7B283FF8890D3FA20D99DFE2CE3C69C08D
403	411097	D99A4BE8192A152C3C67C14ECC66F720EB3DA391B5EE5D4F7A656AA1D9565018
404	413547	05E2AD9F5144F4F4211D6D16D4C180295C75489B73A512167149531302B4A3F4
405	413559	3452F284556AB2CA91ECA4890DC95833DEC9D3253789E7CCD5A15738C59A1004
406	413583	EBFF3C9E3A6A2B0661003CDBED69BCB772E40EA7C8CB5D7B7A11FC8F607E26CF
407	414207	DCE96051863CCB7C03B6676724245F101E2748CFA42B57B9D6AC66DDD60866BF
408	414219	336E1732C5D45543BD5EC9FBFD7D4D3D22070CBCA68580C272A0BC390DD56191
409	414495	62A33452DA02CD430A3908F1DD281F9FF462659FA456F989EFFC6FA968DF03F7
410	420545	D726E53AF7721BD78C875AB6B34FC5CCFE3B1BED8407DBF60B3FC67D15E5B28E
411	423747	76220D509E0B82803EC3087B07F01E3CE909DB610C960EE99ED50AE4AD396DA0
412	424695	08668B2E67FE87D4AD8BF9200AFF2EFE49CADEF4FD200DBC984CDE84CF71A6FD
413	429917	B1A4BCA781FBF14E3ECC727F9371379B2ADFF15D7E499F25C95D900B3D197AD0
414	430438	FFD5179A6FC70CF8C092BB0C8D7514CC7F6907D636A810216F5D8B235E6ECDA7
415	431854	70CA1B1A6128759E829C1D45A85E17197600BC24EA9341AFBFE07AFA4AF4C888
416	433959	BA2E46ABBAB455F3D4613D686B1973236532DE47D5C332ADF8883F2C80DA0939
417	433983	1D9C482900720A7D4E9882A5E263DA92CBA17CF2B38694BADC575307E096011E
418	433995	2C9B895728790333F77DACF4C521BEEF84E080BF5F801FB5104E2C25D6893C21
419	434607	71ED6B1DBAB4D1668A7C9978036D3651EDDEF8E0B4B9D92FBFE93A4F16FE3971
420	434895	0FC54F9FA0590E4CAEA96A59D425EC7E7267149ED4FF4E10D700D5C861F2C4A5
421	441697	092AD9FA78D7261FCB92C1007C676D60D420B04BCB20263A79F2715713577738
422	441821	36F22F03DF0FE87FAB78CD9556CC83460DE7C3253FE0E93C710F37D7E8A52E88
423	444147	1604A999E3A8451C277986DEB976A244CFFACFDB312D3D2AA2153D240025EB54
424	444159	338976B80D71B249C3DECBC4648B02780E955792C795453E8466CCEBFD1E85D2
425	444183	B73C6DB87E42B57E090ACF452086C51A1AEE039FCB72D03D588D5B177DB93729
426	445095	4FDACBE8411CBAFAF460262C7F9CCBAEABA4E1E551E8CDC38CA30146204FA2BA
427	449020	4D256B3BB7A463E0CAB2C1EFAA3B13AB54532B833A5FD2DC3320D3C135EACB0F
428	454355	A1ECB6710630F7BC90861624F6714BE67C77CB0ADCE03A47C1C08A933523CB79
429	454389	41201B15D0FF52263AE99BC11DD0212412BAA31128DAEB80ED46931978D35FE2
430	454707	754C4AE157686D05A85FC77B0C7A904BC78E99B5DB8EEE69490FD14E2BFDA0DC
431	454787	629061324A83D7D4AC14FE4AE7A379D97A8B54C994FE1F9F0A27A51D4941D518
432	455042	D4733DA5CB0504E363E70D432D5F2050B73512937E3533E043B21365CF7FD81C
433	461419	0CA544205BA20A27C26F84141D3F28C8FD977357D19A4B5AF1774E723CDA250E
434	468638	C239D5450780942E9851C8AC55F0A4343F23F14F9C3287EFB1A431C78245EFCA
435	469193	BC338CB90324EFB0CA071BEDA702EBEF4E972790D44F35F701FD1892FDE3BA40
436	469625	E699C82B5FD4D800BAA0BA0F06496E2B0AA72554FF0061D698D10CE94D92895D
437	475447	F75811C04EF64C5523F33003017DFDAB3D847991C7E9E92706AF00F1507E1ACB
438	482816	9B74CAA27EEE520AF5520159D9CA77E47BF8FB76CFA58CAE8F15832469197EBA
439	482874	46F89ABFF5AF6AF5BED7818694A385243729B9959E28E99FDBCF5D6FFB7F1846
440	483741	07EF0ECE87F33997BD32B990596983656DFB3EE4F70C2F80FB85B33B8C291276
441	483751	50D224BCE168270D180337032EB40FFB6572E1718DFF9E1CA1242CF0E71F5F6A
442	484673	2815C979D9B2946BC6DC9EB13BE60FB8742AAD395503904928E5185D1329E409
443	497079	61DF53FC1D43F0CAB827982DB126A092C3820DBF302D491956BE6E44C93A8B67
444	499231	CBA06299FDBB58BC43EF70B65DA7226239488CA3C3EEEA47FAE9F9A18073D4AA
445	500659	DB804C39F60FC95C0F185DA6DA58B5A9FDEE2FB995F264F07C78FAD5EE8D2E2E
446	500795	1628CB84868046B54E344B9F2F515DE8084365726FB34789324F36DC70CF8818
447	504018	35AF20E311C9140C63BC02A692940AA1EFE8582F6FBAB57EC097F448443D3743
448	506825	989755AEAA4A20FD95487B841706CA1530F3950BCA4C64D2188DECB12ECEEEA4
449	507901	B0A6EEE195FFF88AA0A9FDFE8A997E86D24A78689620D9C8F6EA2C4335649FBA
450	510017	1916E2BA39F777C61EF0418F50D4FA5BAE9DE42B388AA661B0720059F21FF2C7
451	510019	8D7CBBDD78B900D483206AFE8B318ADD5C1ADF4D38E7E4E86E99E7E8FF72D0C5
452	510143	B1600CB61E55ABEE5FA5597A303517F7B1E7E1517B0D953CEAF3A5A2756EB166
453	510145	88100FF48E56E7DF1DC9DA1A3F6D4F17A5DD035A35DF3173F7F97E34164965F4
454	512237	9AC22BF3AFA0B241D21FEF256836F6DE37505D943F5FC7FDD736984462A93FD7
455	512635	88FB19B96BA16A8A3A5CA8371ECABFC41AC32C8296A9F41DD6C0983C6B1D6903
456	513215	C7D8B90967C13CC124F6F9056E7786FE5E13B9275D815B498710A5D785F7DC87
457	513255	FB431C24812CF4535C845473D62A2A64EF7BDD50C146E8509A8EC197A811A5BB
458	513479	354A995D902513AD53437325938175B55E28A78DF126BDBCDE82BD5D568DFDE6
459	513519	0B3D699908B827E10B6FB018DA3B6DB956E6E369576E4100E51CBE0FAACC6B5E
460	513941	985D6647616D0C2EE46BED9103A224AD294F235BE11A6F030A0A973943DE523D
461	519313	02A6FB820FBD6A29440016E5C759E9D9E75DB206603B3F175B10A5C4B4D111A6
462	520217	B7CFC1159A2A243C678EB78DDDD686C5951699427A8BD4E072E7311B9C036355
463	520219	F0387BD83B8F656DF29FB0C43E777DDD041FAA56A05EE32C1CF74A15EE1EAB01
464	520345	9F052CC3098E6204F12460348356C9E160CBC85D91340B568D8494C3E16BCC49
465	522343	3AAB6833261F9FA877B7AB228966A42511C08726A449AD9C3D27FBFE402E2890
466	522437	49815A0F23019159463835549EE2C2C40CF563B3A46BD25E9B0F05A892A2E98C
467	522883	A65FD49584A4D1675A3BCF19990E6097BA63BF5D10FB588AF9F63EF40E4C9882
468	523415	A6BB43D41C87432F36EC414136F7A6ACA6A19C7CEAEE923AB01C1F56784C9684
469	523455	DD7A43EE365E16A67A54F13816937212C4A97F9ECB64BB92EF0CEF7ACA6F3B94
470	523679	30CB9B927F02CF6659356C90DF664082518019F22D22F3AA036E64926F921210
471	529833	461A733EF2AFB5D5632E8C42A7BFDEABE3FE07433518067563983CB9C6E3FB0E
472	530417	39908D4528238EA61AB03CC19417969494B8FB6B24447416763DA13EEEE85BD7
473	530545	B5124BE9989268C801971840774E0D44151887E9260993647F2255C73F91E7DE
474	532519	B390EF978ADD65F6FB21727581F1852038C6DE119AAB6FCCFB2B4F4B96833599
475	532535	0FC4CA1C98BF6BE28699F05EEE4723DCCEDB88D68822768E5511398C01DBBBDA
476	533011	A4DFB3D4DE5BAFACC387122C498D1B7786A9A569F7848DED5A7CC04D5F2A1860
477	533035	5E51CD5C71739FCD72A3086AEC081C5F562602626D68EC690C38FFECF4E5F865
478	533919	85D086108AA05507562D7F7C336B3ADA4AF11518B00F7E05F68B1638A5E49560
479	540033	FBCE088BB0B4243B722CF5151AFDDF90727A09DA4596964133AF8FA3C5CD0E16
480	540035	A5AD9B7E420A3BDBC180D450272EBE10F57BDF3653D6341C6B739F54F3B657CA
481	540617	F06D148A09785E6864263AED5F92A5226DB822920DB4330A42AEFFCDEBE92797
482	540743	B9C4F02471044DC4BAE6ACB636DBC1F71BEFE6C81EE483DE2DE3DDD0F42876C2
483	540745	25AD444816A27A5FFACFB9EA14DD7C2F7AB62F1016E47D67EA828070E1CDDC3B
484	542735	508AC86FF8F83CCFE0330E8AFD8F9FF801235A08A983956682BA763CEBA4BF04
485	542759	9DE1B4EB6832CA0213111D4141117C878C649AF21CC0F87E065A1A8E3FE17FA8
486	550817	254EE3E928FDD3216A1493ACD0A9A4E92233A2753B09F3AE3AEE2EE38826D8F3
487	550943	95DD0655DB23350AFC3CB114449271130DA8C68326834101BDE0F5AEB204D4E2
488	553037	18EF34832B03E1FDA49B4369ED17A01F0CA07C980DA15ECB27E678BA23C507E8
489	561017	9C7DE217CC0DFFFC2FB82647B0D309874A02CB916421162A3F3981FE5413A820
490	561143	6547EE597D02A895CCD339C73E7F24505109798B0C41481FB4A21BEA77579C31
491	561145	D292A4FD1C07C42F9EA6327941696D2E1A2EE792742C00D9C4FE90626134A0B4
492	563135	9688EE90EB45CEF26B1B4EAB703A0C142E0F2794596916BF97467A8EEFF77C0C
493	563611	45A622E20D676C2F1B479641F3C5A789ABC1FD4FF7CA2145858FAD7991C90569
494	564255	A256E3718518331383BF68269DA3D8C20A65B6D4D40CD2E44A3EB72DB3D7BFC1
495	564507	707A4FDB60D60119C0F83571A0E89060F0E24FE0A9CA11408B8E21B1EA024C76
496	564519	6FD8EDC26709127E23BD8FD1A0467B0BF24B44DCE3257B6A97C7B79493CF0C99
497	574374	E51B77E8716428E6A476C0FF1970E12DC38B06D78FAE2292DB399803874975A7
498	574410	6C97B6C45DA5277B4ED69314D9BE42C85B8CB665CC25C3DCF2F19A6CD8DB6A50
499	574422	E1FA22F24A9100231A7C6CFF564BB727FD2E0B2CF63B7CCB5ED05116B280193E
500	574491	64A55ABA509DDFF320F56210F7E70F521B74CE1E734FCB37CECEBBB45C012B34
501	574717	133548E690F209FB8CED0BDCF0976CBE013BD1E626BF2DE1A1246EAE5EA2E081
502	575209	1ADE27970F1C3F7B94B2569DCBC4CA99A6C8A4A563C5A46719CE74C220B3B514
503	575221	2DC5AAE02E34D1A25E61F0716937691ADDD0C965A1881EA4C9BCC8C196F8661F
504	575227	82F1A1A62882808D9DBA78D88864195C80CAB8CEFFEC84C5AB4504C19B80BBCD
505	575234	8C0BDEA1BFCBC5EF4223BB865498AA9B400C4A08761F73BFBF35EBD4520C16D1
506	575913	5BE5DCB6A015AB1557FC0BBD7141B13D556901E66C3DBBCEAFAA5850EB4EE4A3
507	576059	61DDC0F8B937741D8F61A96CD2182764A6928F463114CFC240C96D5B3CBF74FC
508	576757	EC937843A473861EF493D590473F4388580B54B8029EAE412AC28B60CAA2E204
509	576859	7255D6D9BD5A4C86C04B5C774C18EA40E421E7E4AE38721D859DA50BCBBDB0CF
510	580387	2B6FB4BD47B0651364217E14B46663AA4034FB89E383C6EEBD3A077BAAAC4A31
511	580721	3C46481382575C4EE36B2F0CE8E339359822696FF3D1CB72ABFFEFA3749B57E2
512	581107	036D58428020FAB4EF4F731351777DDD80EEF13FD7119350ACDBCC2B5822C900
513	581763	56EAE4B6F6B265CE19A63896ECC06B2C47DF34B851800892D0320160A701442F
514	581875	5AC908AFF16C259C297C37796DDB9456D49C3BCF1C2A1130FF1C38241E727136
515	586451	6ED5ECA0A4204B34F5F6589FB9A1458C79FDA05A2D5D4B0E41B2A0456D776F9C
516	588608	FD20C818B739E66E18A9DE871C623A57286A5AF7EDD9EBF9754A54836187316A
517	588722	A2DF32AAB700534CCEB8A06C273332812A132B795763EAEAB0859746FD69CCD8
518	589195	80F1A4DA0F7E9970EB61A308124E5EB125115DFAC3A14E06A2304EAFDBD69D41
519	589788	1BCE21E8CE132B7AB8ED4DFD66CD57E1EE9FE285B067835A79D15DF80DD743C3
520	590131	D29D2092A2A850DD9878BB3A62F361757C15DC811A41D0C514C73FE22BD4DBD5
521	590189	5A6AF6B41649EBF3358E3E1B5181BD0BF466EC39C19F011B33E843465A1A2BA4
522	591245	7739DA308FCFA632B0385AADF2A3F2DD6BD61F95BD2D9AF104948C0E30EE4D1E
523	591411	94AEBF453E909401D0EDDBFDD245C023B0D61F277248C387E7F1F8BCBED9CB95
524	591530	5A8D528656281D03D235948E50905E928D11BB1BB1C689DF02CC1814DFAAFA50
525	591539	ACA913AA156C44F051573C7F1F8AAF5CA22546EB4A4DDDDD1B3BAAA6DE4CB325
526	591907	BB922D2870EF322720B927FD2C5EB7363935CC03527E711F50F8B7836E4B73E0
527	592361	7712BC176828C4CDAB7F391C1892595A10CF7C318128B05F69FC78B221896E63
528	592436	E4DFA54186BD5128A20EA72299E51ACC9093D7341C81A666F32456D66107E091
529	592525	36DCCCA365F0DC9CBEC85A63EC0477D22BA8AF629E9E3B0CFB40B406E68D1C9D
530	592747	66D1AF836D33FDBA88D6237B2A8075950FC2EDC277E01E96A1A1579EDD56A6D6
531	595035	38F90275A84721FCD9798706321ABD58B653376F215D8EA736E40FCBB01F8909
532	595051	4AB99813D363AF329507C29EA647C2C7B8689EC64DA64398A3D899E3100A83A3
533	595975	17CEB550FA37A8A203DBE4EEDB1824F02EBF6F138CE8784870BDCA35896C7AFF
534	596473	9EDBF180CF1A744B1479DDE4A2879147E9153C187DA23AAEE7618BAFF9179CCF
535	596585	D220FA6A2B590F773FE45633ED10CC002C919262997D5805B0832EDF1259B2D5
536	597041	1206025A5CFD2A6FBCE45AF9EB13E2E7EF0B073E054CEF4A53E966E0F4EEE716
537	597936	10D8A937902492B5B70F466FE5BBC6338262CE4C1CE264255544920A9D5BE72B
538	597963	05E5019C85EE82F771A8459E1B7A8CCA02A21349096D26D6BBD1A5F1253A01F1
539	599152	F20AC16654103232C6AD9D0E03337F547BFA856074B9B3AA1E17CA8AC33E4A48
540	599635	7CD295DAA770E0215DF5BC5588115EACE45DB0D0E173B7DA3FF3AA16DBF187A2
541	604683	4AFCB6469222157EFF87C396EB2E46FC978B66003BF0484F8CE3DEAE5BEB4737
542	605256	2D18B16CFA24DD3C010C6035EFC9EA10866451134372B128E9DA2123DAA426C3
543	605382	CAA027AA7E3F78B5154659B85E2DCDC673FD5AA3EEE2DD1E4FC30FAF021FECD6
544	605901	88DD8A178D6AB3E0288C345283A01FE205A47135D90257E7D07AB80A58D49A21
545	606898	4BFFA690A44FE05A335ADF72556854557309F217AF0C03648614C91D026AEE00
546	606907	5E88C6BAA5ABBC9D5CC3DB4F8BE955C33683127897DF6291487F3C558349B71C
547	607010	91F7D8CBEFFBD23DC7C7DB6CD42FCB0055F30ED77D85E20AF22D55A0076B9624
548	607091	B3250C10C198BD48851C3530D59F62F43EF8B295011BD7B587AE95553DC5BB12
549	607893	13787D8745873C8C97AFADA3D83167E03695FBAF0686C176E56BD47A399E462C
550	608227	4D0E8EFC391B00FBB068726B9CA4AC367871D123E3310E9B86B04B7D6628549E
551	608235	1B05A36E9C6EA066F166697FE4D672848072C4369632F93E426DB6AFD55FD3D7
552	609001	70F112E5F0B836C6D7E40624075BAD01A3B5126DCBC7D93B8074472D78E9C096
553	609129	A948D6EA2B873B229CCC1B97AC7020E5324C0A3967623EC0589BBDFB2BFD35BA
554	609343	2336D2C1FE413D915A7289DC57F38E829DCED33127C7CFFF3E2C1CB3C622B3E0
555	610573	0869C5C15BAD5A64ACEDAFC46A1DC5F08B95A8B6C1BB51D6BAED51E374A5E516
556	611345	4091B7B2D19D9708163136E620D3F3F5C56AE11727BBD9FF9C71FE3189FA54F0
557	611953	21BFE982EAE3FF808E5D46778E17A7F13D1AFF48985AB6736600746EB9B02006
558	613922	54C2C1E754DE856FCB5AB32EB3D4DF95292FF90A15C17B0121F01589AAF7AFCE
559	614050	F44A95A8FDD3E864A3B9352E82F238823EC956657BB4C922E0878FDB1ADC89B0
560	615087	58EEFA5B6E480E3B2068021963517461E34608EC35969A5DAA1A17C8A9E4D51C
