core_clause_id	master8_clause_id	clause_sha256
282	2779	CDE6FF8C84D1FDA7BD4741505CFCA9562206F57C84DD68D9AA16EDD6DE81457E
283	2781	0A031963EF503BBE142E32F0F70CE2233627B59B9EE457F8CBACFF743740FB5B
284	2999	22728B741F2DDFE89D5EB0C82DF0E2B6CDAF83019F0809AFDD6D84ADAAF00B61
285	3400	E69FB299F6BB6CAB151A21D6AAAD6E24362B60DC2F27B01581DE966C75DDB2B1
286	3404	6029015FBB2078AFC942775F2D0B258BC28C37109C175743FAB8E346AEC16275
287	3430	749F819CFE463253CBF0C742148AC5FF44860F5B1257DEA8B8DC6510B32941B1
288	3434	0CB0D0E392D184B319A6BF25A56A4166976EAC39FF032090174436DD88CA3A96
289	3508	0BB886C2FAAE625D16EC7A42E900CEC9340DC76D7554254F039E607444714573
290	3520	81CE4BDD3D670B61F9D485CB0638E3794773B94960C0072A640C2F1102CD7BDD
291	3540	E52A6E8FE976B985C86D2A9AE2DCF5CD836A1D2CF322077EF14D24DACCCAD9CC
292	3543	FB22968DD8D27AF08366948E3C376D1E2D19C495B74320BCAD4EA43470EF0F80
293	3544	6D08DB305413E805831B9FCA1940207A17515A2B7292BCDC3C86A4B26B7D5083
294	3545	D63A11DB964C7C12C22ABEA0E4E9B32C13E30CA1B656372427761900DEE8FA6E
295	3548	ADDEE33FE42A56D1FFB96C8B0A28DBF71D1D093CC55F82975B8F6682513784F3
296	3628	D2BA0D53F8C087C07E58A326EBB2539926B1C261180E1B412C23E22522FBB109
297	3640	6A00BBCC8211F6034A5F927FBC727BEBA17984D4A7525F3B18194B6913602D04
298	3660	D5E4664E8E1332C4C03107937C932FCBB1979533D864E7DD69F403A18235871A
299	3661	C653B0A91F87A70A54A1FC75E02AE17EDA8DA647108F782CC1AF4556B4A44C56
300	3667	9CDDBFBD08A48E3769DA04BA724B8F16452D1CAC200D2C5B80BB8D847DC9102A
301	3668	970F308AA5708A9FB29619E8A44298D9806F38181F46E3791F88D4FDFD479482
302	3860	0B12B9D8194467E9FB44E7ABA7E5FE98EF379C8CA29DD96FE6CE0F5563DC2A40
303	3865	64FEC3062C6B7B5621C70799EC5EFF965B92CB691392EE718D514E704949095E
304	3867	4E5D591F3B51A2DB3672D16711A56F95F09EED4A976F76D6B1C940C28494A28A
305	3988	93A7224151527620C20C89BBCE6DE15F2C97665B8C93948FB5A59A0EC6499390
306	4019	498CF779463D81927C6BE622A0D146918F77E9A2C383417082B045230F19C365
307	4024	5E16C0D406DA8C45147DCAB8F77D5F993DA8CFD188C0C3F0F86F4A4E7265B6D1
308	4039	5BA6BAE00F3F5B37307AF6969FB7D316B394D6F0E0F1E9153A4D8858EB3B012B
309	4044	1594AE1915C7BB1534410A02954427F5E3E05B2EA5F4AF3F7F1368C9A94EB5E1
310	4119	E2F37C0B384F0DD8097625FA893798D75D5C255039BD1106261976F7769FFAA2
311	4124	26F7B4E7F57E7EA5A02D4CB6C1E2B40646B180312FA65FAA8E45F49C2488EB74
312	4138	E8BDBDBA4253A4C6AEF75332457AC6A53D15D6A01621DDC4CF3168488CFFCB94
313	4159	3A0F8AF776C0D753FD2BCEF67F716FF023D2453749E35013DF2D0BE5FD78F512
314	4164	F536213CB1638090C5754B43D807E810EFAA29D867DC78252635DF09372A822C
315	4228	0E6B0E5A2677B757B4E8C146D8AF1EAC20BDDC9EB4BC513D037FA7F4CA1BE216
316	4244	584F881ABAA9EEA81A6EBF5777D21E00CCC65E7A0106757CF6997F44CEF4D3F9
317	4247	D15DCBBFA0614AF117C961AB76FD3EDF35384575EACD08B815AC4E8F1ACB9595
318	4258	636F23C0A014AE16B5206A2A88590ECFA1321BD409F8154090F4A91CE1A80E14
319	4269	58F8F8274D581435994B589BD57FD310EB0F18EE407B330FD0D61D305A139F8A
320	4445	5D96ABF04620C2D81E9B62ACA9BBE802390ADDE7DE10DF3EE31A4E6507E16FF2
321	4465	FF7B9FFED3BFEEE5B5637B39A69147F3947B2AE064725095AF9243DBB5E8D17E
322	4558	327972DAEF2C9F4F506C3B282869F3D2B1518266275CB4CD300243FB5E885901
323	4568	F0D21DD7D5068E614CE823E3D32656D8803B066DB73DA1F68D290B340BAF00BE
324	4678	3775DB0277436AC649280ADEC296BC3475939695B2DAC6B1C6E4F1CF109EA917
325	4688	6671DED0A827B936D578677FAEF6E93A4CBD71EBFB74EE40B45945959C05D207
326	4705	DFC8460403EAEE7A81094213E39816B93159E64FAE6254185781FA11CA577727
327	4922	A9789F970505702D1C24EA62F90F4874C641D03A32B5B665C6711BC87F2E02D7
328	4925	A8D6B025F516888E136A28318080C8D0CECAC33F14A6E66ABCB248E4916B276B
329	4939	2D5888CA460CB7430D4C7430D520BE24047D00CBD0B577871547C78710A6C5B6
330	4940	CC3846CDE6B48476957493500F0C910A2B63C27A5AE6AD93BC035EB4C9D733CE
331	4941	6F3CAC0BF56A43CDFED9B96337BBAA00FDFBD2E6D4E6AE5FEA17903DCB45F5BB
332	5038	0CE27C9FF2834D2B57023BE1D20D085023F26E6B022CC0233873A8F6AF57975C
333	5048	DFC3198119C5954E68F51897EEDCEF8393A73A2237408FF4CBFD84A8A8BDCAE8
334	5281	C2C3558ECD827459537D70A304F2E074C04FA5EC1D70F774865D610BE103D21B
335	5299	BA943C77D3C2C16CFE4B71A420773AA0B2419B0807F6D149C67C7EBBD60F8060
336	5301	28A902C7BAA77FA4ACF9A8F24925E7695DFA6D7E17D6A76C76B813691C893494
337	5521	3B86D614E76B92EF7C3D2D7B979C5023E74C0645E27CB8B244E65680E219337B
338	5539	2C2326AFD17275202D52BA75A7E46B4B2B8A63EAA22659D42E8FAAFAAD14D9D5
339	5541	A8FE649AFD6DD2411AF0AFDA6608988B6B585DDD39D8071E7E55F74F06D534BC
340	5920	D87E52FB623AF1E5D42A82376805A2D36E774EF693FB7270BCC8B6A3DFEAA7D8
341	5938	DE713FD233296D77742C8FF8007A874F91EF063ED91F5E7FAEAEEB4EDA6C533F
342	5950	C5B17EA3CAD193F0A9284175CCD3A33388B5E73EA1157970B948F3590DC45AA8
343	6028	8B37577292E561F714E7CCF493C56A84002E2E7AD2EC652BE449C4BDB143CFF9
344	6060	E273B355E548D7A928BA71832E82B7AAF632E64F247DC5C8B7BAE5A5CE96114C
345	6068	FA27752C59853C70250DEE7F72D5F99EAEDDFD12B36A5CDC2E2976E70EA6C2C4
346	6188	58A61DF06AF79F28635AAA92C414A52523A17C5855DEB7A3240F987A681EE6E7
347	6508	39D775CB935AB2251D5AB5F472E4254C11A357F4BA2159E531996B8A1BC8BE12
348	6658	36A87FD29D3D5A1AAD0957E3EC61DDAAB20DE632AB1E4F64288E5FD23C23C383
349	6679	EC6FA27AA8FA77091BAF4D9DBE9827962A110FCE2B1524730521F4566CF21FE3
350	6759	E6DA6552AEE3C2B5A175CF15F37F592EF1B61B64DAF721623B7D17957E6F0FF3
351	6778	CDD0230206DB19433A0DFD41AC97C2BF1105D5749882934A27A26777BCDE59B3
352	8570	983DC6DA874A6A7E72E6BA08BB66B6135A2D3A1E29C72FC63ABF7E94EB467B6F
353	8572	398F056E153FC2EA1CAF131CBC995695D23D5E4D7E0D3DABC72C10239B8A46A1
354	8676	A638F22447E95A472DC7F0C1A6ED22A8BEC0A8760AC38205A1C8281850CBD305
355	8714	0EF23672E4BCFB768C3E1B120873C473659C95E70CA0310AE979048F25081FBB
356	8798	FAD2076D58AA7DCDC1E7E7FAAB2D7D7639B5F0361E012DBCD8C9D7529BE06607
357	9272	F645A83A422E1332274C536C21E4B6E91F5AD292530B4DF2C955E868DDFEF263
358	9300	8AE52C2F80C8BA203208ECC4681C7A9B5F7B13F5EF3D7B6282C595F6338CD2CE
359	9312	970C9CD05C47AF7F00E8C7E32211FA228FE5A55B4A12A7644C60B0750264757B
360	9444	4D6852B23DE6EB896C9901D93E13501E499863CF63953860655034372604F419
361	9454	A64DE203E29CC5B2B2F1A67548CDC1E35AE1EB140E3E779A107BF65D6A730025
362	9550	0914E5FCF5E0C6204BE391254FBA292B84F733601F50FEEDE831F62E1DE20003
363	9558	F64756AF5512DBD05AA5ECAF93382D82AD5BCFE6DCA233EF278304112F1019DB
364	9976	423EFC2B2727E1143449174D0E875A77C6D354229CB8418BA0F39103B2F03E69
365	10036	F2A30CF0637FF260E459426BAA1B4E9D001D44DED99EFDF48F5E505AFDEEB822
366	10108	F77F5E91684018930B1AD70E35A70C34D851CAA2AD50CED59404E738E1CE83B4
367	10120	C56020AF9E2C6A410EB6E221E7BBA52B108FF11EAF4D8DBF884E96DAE77CEF40
368	10228	73B02E52DE5B4D9793CAE26CDF87A412F8639D0779911DD76DE93E9754B92C53
369	10296	397D907BFCB7B3D28A400B414345BAB38AAFF4AEBB104C0A8BDD0F83EF08A28A
370	10860	3D9743A8F0749291817B047E1C10B41DD384F8655B35636CD0844E400CCD3000
371	11308	97786572444B4DF39890EBC1261E8C8A0D09285D155478C8B4CDA8E30E1C8D1A
372	11338	6DF0463C8223B3A0B64C17BF474287F3794709372775240427995EC92B727F4A
373	12238	962954B67519F39756DB25ADA704B8981ED38055CDD41DE41E02AFFD3336DA9B
374	13384	4CB250D02E0E699DEA3E6E505F322291CE6DEECBB6003A38C18426735A339DD0
375	13478	6E8D1AEADF1A85027766E72EB91E37D00E9519C6ACE5B93417D1C214695F2D95
376	13992	DDF2836E6F300D17FA57D35C2236BD8719C41E40DF444CE3F44486AF809FA358
377	14004	91F3D8E4D72E4171915BF2B988B42FD906A4E052D20B24DDBE8113D4A3A7ABE3
378	14788	2128F81A84A13491A460A62183AF8A020BE41539F5BC0CD217918A78BA591F8E
379	15310	34D1F7602D0972A866BB42077BA0E04BBDFCDD0CDE55FF0BEF5EBCF6D2E48CD2
380	15420	24674A69155881B52F483EC6785C5BE1F461C851A934897D63170221515A6941
381	15428	80469A782C334DF0B4218765733D9B906531D46C68BE01FFB1634DA53A71F7C9
382	15508	B5C92933DC8CF7D4A35F12F21E1F839F83C53C62ECDCBF8041D3D9EA22BEB7AD
383	15540	3A32CFF83F3074565191555BF93C61E3A52F9C79C2A7FFA7D6C7F22C3093ACA2
384	15548	4E3662A54756B623E07F20D5994F836951B188C125E10EEE84B37E0FD95CD0F8
385	15868	52295855C30F40595D430FDFF79FA0D3969E8E7B877F2B4B8EF5194968A0E3A3
386	15988	041022AB29F48151518471E28A6E07452F0B7C6F898E16A9D163E2B2164FD043
387	15999	72AF78317600493EC8BEC6A5536D8ED516CC579B656C49FFF98E38A5AA66942A
388	16039	A448CB57B1713367349BB481440A0627C961C632B38CC9066582C5F6F2286355
389	16108	7E0C90BB0FF1C1FBDA373160CBA21660B40761994E0C2CBE8E9A49BF1502C2E9
390	16119	D4EED3329643A1D6AB5E650021A71703842C70ECAA8EB32AB6B09961D18A731A
391	16448	E22CCD4ED6DA26165F7E792A1B651FEBAD94AFC2A425EEE0E0BE2AECC6213330
392	16568	320A4200CBDDDD7FBE2F3CF02EB001D5965710241EE5E82A5C42610F3C233481
393	16918	0CD61EDF830A71F19825ADD7351DB2034B229E365FA0220B0C0C6CF59E3C3CBB
394	17940	151A029735CB97E2E4062FB6D12832077F93E0B2669966134549124420ED126A
395	17952	22CF22814C917452686BA7306531EE31195DE22705963196BD82679B19846DE0
396	18064	B82FEA12232A77C4169DA54CFB8CAC3C1AE0DBB9EF6EAB3473678EB2CD5198F2
397	18074	CBB353373083F5659B3643CFE9B1E6945B2CAF51D357B8A523521C05A208F7CE
398	18182	D82EF0D15F92AA30767F9325AA6FB2768BC9AA5AC29EF8D900A0F2AC0A5C5250
399	18192	B97A90C4AB1C188104F2AB2D1C310635E2D02760B1C1F2750144082C1DEBFD8E
400	18624	FB209DECB3398D5F3251E8E1F9FFA0674B8F91C93A44A4AC2494448CF17652B3
401	18660	1E69D46CFF00E0A925CD1BAC5F5CC24E55D9A70184FDAF155C32B26E6AABB064
402	18682	A9C8C6373105FCD6BEC6A56AB77DCF624E529C7BCF2FCA6949A50259471168A5
403	18684	09F4739EEF920325F59923696AE1466696719E2664FDCF15515FA50CFB77D3F7
404	18798	41EC43889D167B51552627A6D02132F7ED320E29E9AC7C63A60C3C81955E2A7C
405	18814	DE319CB2A6BCF10AB78D40ED92DAA7C6F0F99D632553F8C514515646539AD180
406	18822	8DE52F210C0A7ABE65E4C1BEADD1491FE631E83B488DB1F62AA7DB20488BE4EB
407	18910	CB745445BF012EEE82634BE7D4289C0550FC70733C7F1BDC039EFE65D07FFADD
408	19328	EED6641AA0DC186D3462449347843417CE09653AD02306CB5D787A7D7B78BFA7
409	19336	F80D321CDD86B8990A5C688AE7223884DE649524332160A73EE8C4CD843EF470
410	19404	04D5A9B0D459839E3DEDDEAEEC5928A327A845375FA49B4C54F7593784E51B0B
411	19405	7EB9101BBE0CB955FDA44F9861427420D186D607552614168D54531A09DF8F98
412	19508	AF878A848E8E84A7E308E6D6C8656DCE2F415C9891FA421C6EA512C6415FF470
413	19509	80524CA3F7FCF951520DC55B382E8915B3845D6C472F5EF85BD12B7F4DA7E114
414	19588	F0802EF9F1271BDC0550475A2071C547AF2AE9DB6015C53A246A0EC86691132F
415	19624	1D397BADCF09A57D01C36FFF6C1BC8016E7403BFE6281A7F74327A869FC68C09
416	19633	9195A3EB49A13CA2780815578030144E7DE3BC7F8689BEC03CF09871C7BF16C6
417	19668	E20B7B7C75669BE06109206C1FCA59330916BD53CACB8824DFE8DE859FD5D02B
418	19669	FFB80191BD0631978053AB77AB9FA0AE059AA8BC1C5A28D8CB29C6E5D236213F
419	19948	ECE01C410148E4B1DD1801EFAF114AE0D4FFF9CE002D104F189CB26C7266142D
420	19949	24CD89AC5344E2CE7D0DD0517DFF8A236385BDF000288489AF33393D726F2233
421	19960	C5E7FCA32DF8D2719915BF16565D26D97D4305CBC884ABE1DA4A8C3A486279CF
422	19964	481AB170146A336F3E3BB733F8F91C8265F0D889A915882CE094B22C7DB38B07
423	19978	FA13AA7BF7B99BEFF1D0EEC9DA8C8393CA0498368305CC2A88C11929AD62B66F
424	19994	15A38B832CCFA6B0540D22EC24D6C5CDBF255C85ADFD8CF36B0CF579E9282131
425	20068	7E9A2D4452BDD4E94CB0F01C028ECF2F3F73AC3304E653485F286F7B657DC08F
426	20080	9DB46C430893247549119B20CD3DFCDE6D66F5307CA05525CCCCED53C6D3B7D9
427	20100	B348B0777B57A35AF1509F0F9D292066676A30F4E299387040FD9286C9F3EA53
428	20104	97CD8FB4910FA4B1D4F6FBE012DA15D303029B5F6CD0485F95140FCD9F72E6EE
429	20107	E7F8433A5CDDF4C382244BA05D5E244FEAD9F5A50419574F4F61327E197B5720
430	20108	3E588C57D51FFF05EDF815E90172734DDBD74658119AA121DC4409FFF96FCB5A
431	20188	302F309A8DD3DE9E2E852EAE4C29C5A082431F0ACC5B772EA196DAE3946865D7
432	20204	694AF292448F8E34CB5F23C5AB268EAC3D5922A002E7B9BA288BD95E94E0FA56
433	20220	BFF599929568F1601109FD6C898AC514C70773A7B489092941FC30CC7CA4410F
434	20228	A67B82776542B8B0B05A30A85D300BAD32F32C2BCC27D9DD0F47F93669377A8C
435	20402	E779ADA5B523545EB10F07A91FA375AF0A2BB92EB0ECA49D5AFDA8FF4118B871
436	20405	0B413EF4D42CB71E16A66492BA5856FBB41B116ECA7D710E07B51E514E0A477B
437	20420	1AECCAFCC9918210E719F6076527EB566706B02DFA2D4B87BBB8770D269E625D
438	20422	4BB656A87B1ADD838DDD95253413D578D310FF4A7FED89037C2CDF71ED51FC26
439	20425	D5BA634295419B7CFBFC15BA8F0EFE72BA1EB23FD92710D2F8CDDD57CB26B974
440	20548	E22D6EF5575983CD05D9D4BF66E62E04B87BE6A7F4E94F7102EC5A98FD4BF498
441	20558	E1AB96A88C48A20AF986D21B1845D1C436C9D0992846B6756FAB6D8E73203887
442	20579	9FDF6A77ACD95E4D2E9B2E5C9FA766A29D419B4B0B6E2C474202F9EDD9A2884F
443	20584	C747F5C2D674104A3260BF5FE9DC8A922BE29006FC9A3832E2037D1B5CF71BED
444	20599	A0C83F1A2E1373D1AECE255BBC0CCCFAAD676FAC5C3B514812DA0D095209564E
445	20604	865B21231F1E020369CBFB7BB2A1500F2A73A9BB7E5CFFE8AA11BC23DEA33019
446	20640	CA58F8130D0F04D914A7BB23C7259CB5DC52A75D591C4FE5237069B8F18751C6
447	20668	5816406CBCFA9A6DBC3AA247264D1D5F8C90E00B306B284E0E465EF224365A2F
448	20679	347FA08038FE756C0456B8CFE6342EB9854E8105DBDF8AE807809D6E156BE2BC
449	20684	58D8FC6DD4D9E6393ACD67A7F3541DFD809D47BD0C7C3537CA80FF635F5874FF
450	20698	DC8B11F8F74816E33551EA46D22FD150EAEDD8112D673EB5F1C3FCB8959AC657
451	20719	ADB7D99C4D0249257083D290DCE2DEE9BC1F2CBC1C446133A70C863E58D0AD2B
452	20788	D25385D6763A48E6C62D3A295507DCDBED46EEBDCFC3B136BF0B14C6D2A679D9
453	20799	31477D2E88825AD6541B0B4434011E0CD715CC92E0BEE7E7BCD79B0BDF78BAF3
454	20804	07F69DCF7768D45928486FE370C6BDA26904057AB6D37959A6EA29CADFFB5DC5
455	20807	587EF22EA2A053E2A23CBD48FD6E7A8503E4D5847ED4B5AC8CF3135B428CA3E8
456	20818	BB2930622F25BC5BFF86F2AAE5878E49C24178670B698979E773DFA1329709D1
457	20829	631E863C519895C663A313E0642BD929834742AD0A909B072FA953F6B54CB972
458	20834	7AF69A5CB05F9F29DA9213E447675EBF16B0D48BA60F707CCB483F737131179F
459	21000	C1F30858943491F6A52C6864765C9FBC18A3367A94605548B86E0853A4A30FF7
460	21118	D5EA81E575A265FA37B1D49E0A269F21059E4966357AE01F7AA52FA2C40FA60D
461	21129	366C1FED14DE2B152EC6E3C0A3FE92984474BC61793EEEF75E4DB1C6E52B7EBE
462	21238	5CAF34B7E3D2D8A2299BA6ADC7227DDAE72D197E460F0BF70132BBE0F3A7655C
463	21248	CAAF18EC3D8604F589DD39CF15E654D0ADBADB78C6B99CB332B4173C53BBA48C
464	21479	68BF97548524E511527257E5FA97E51FE9D5F2E53F46D39ED2BC03F939F08DC3
465	21480	2EE6B1DB0ED335CD359C67876815026EC2236E2FD4C60BD182D393139A09E891
466	21481	6A7B4C4D73B9997E5DB19B5BD10250953DDDE978625B9E7E366CB0225EE66850
467	21485	C7D5FCB8002C88063B2746096F2DC6A08CC60E39ECAA350CC99163C666D90291
468	21487	7FC2F52D559283E0FE6A9021C987E2A6AA88F4FF8D0008A540F491D8C103A56A
469	21499	E19F1D816F1CDCB85715D5FDDA936223D99CCC35F860A92126F937456EAAD118
470	21500	D926367990F2826D3DA46A83849EF02C0D0683254E02EF3A5BFC7870E9F37292
471	21501	B45DC4EFFB1D0160FFAA47E18F1E3691F6D1F05CE57F777F43F7C7F1C83E2980
472	21502	5DBCA856CBA325C5F281042D5B38ABD9F1F80DC1EF3024F9C43DCE6D3A0F3E7C
473	21505	5796AB7D6C8712E72F654876D7618721B6C1CD7D627268A2E147E43B37C48256
474	21507	3EEF8E2F370E1A64079BC1C49015A1B1958DB32505F1E5E692A615C69789CB9D
475	21598	A07931630D066496073D25C7AAABE3F467A51EBC3EA2BCD5C9C96A8A4C31D1A9
476	21841	3EE21EC785B0BC8264D51BFA1E7C58683388C91021C1D6524E9E1B87880F34CC
477	22079	8745D3A66544A3A5941E650035F83886F5B2133AEC805885BDAFD439FD709452
478	22099	BCA5A280A466C3532498F6B4DE468273D87F9AAA056A11697D9A96A340A8CF97
479	22708	D44A43B9612573D8913A535DED11134997AE92C46D971A23B41C2909E56EB521
480	22740	4732289FB17002119AE9D86C6E7C4A031F5D773D93A51E9EE47C67147EDF64BE
481	23078	E902D22ADAEABACB1AE5A9CD9A7B94B6AEEDA3120167898F78BC1BC55703F398
482	23188	4A81A4C45C4FC6E1B5D8FCD0664B95DB73E3B8B4D38DE2A17262AE26C2071AB5
483	23199	191E46EADAE35DBF4AB8A4021976894F15AAB5BB632125DA39824700C6951997
484	23319	7ABB13C433246EBCA273CFF08556BA9C5E53CBB660881A85D02D7C54246D7AC5
485	23638	FAEFBDBEF7BC9B384E0A0A30180FBF9D19F78FC5FCF9988D9D030D247CB022AE
486	23758	55CC9DB68422168D2260F27A91E5FDAB5EDCC112B9237145403ADCA67D31A585
487	23768	9057202160090F704889C52917F28DCDF40CAACC19B2EC9D380232368B28D1FC
488	25130	8880984C0970B7DBFA83B21E9314672DCC8A94BF075B919A71DC42BFAED20B93
489	25132	E91560B6DF075FEBA334955CD71F7F87A2C39965937A14B1F417FCF6FEB44A65
490	25140	788C36AC78F7CD7365538BD5B63922A6B75E9FC20DA47E51C65E10C1D69115FB
491	25236	4309B16E4E019707F5A88CDBB437D435DDFC1603BFBF50E8A5AE4F8B6D76A7AE
492	25382	F59F33C8E529FA3CA46C5517F0538EAE91BF74B587920430377644F3B262439E
493	25392	575B77A0605F46687798C90107CB0E54EF45F16117BF147A1276A49741D3712B
494	25396	6222307687FCF6A6142F472ACA944FD1AB41B837B9CB10E2B01C2A423D6F2CB3
495	25860	2A5A5A7A6FA5D6E5914CEBDED2E9D572D3204DBDEC1CC7463DACE36105F5D8F4
496	25872	F604E0FC389C3C2923877EEDAC3E9082B30D13034BE3590E8E751031350C4ACB
497	25882	0282F8D7450ED69B8F065243BACDD368D17F3EE556BC86BC7FA6C84D2827060A
498	25884	BE8AB167808EEB0E74B2E0A409DE498E02CFBFB5C582CEC5705388BDC406F2B8
499	25998	C86EB483C0B3C329757DF5A29B9BB7E6A3C716E39DDA64C1CED6AE1B0C1101E6
500	26014	5FEB1FC7B86364E9ECF4A154B64801686A812E9D9474ABFF78509ECA264E8AEE
501	26118	B58F92522FC640701055246BDE30AA46AEBC7134A823F74B9B939D1CB6DBD024
502	26528	E8BB708EC52DDD185CFAABECEB638FA68E9AB7A91E8ABC69E4A2D8990A2E2C45
503	26536	B2B38A565089EC32BAE19E72FA20AA8038CB2BFE8AF53ECA138882944FB602A7
504	26572	17B976369159FACE576F3DE2192B54D3386831C3DE0B24B30D06C8366C4F1B7F
505	26605	49F3EE4322DFFC72E8C32770CAB6E15BFA9B24786F865A8FF51D998E3A5DC2FE
506	26668	1A0F67A6B4D0C5BE27900D0C2BEE9BE3D8764AF6177600F546A68E261AABE9D2
507	26680	6808EE798D626B971A33D3F4E78184DCFF4CAE4A1003F206842DBA49FFBAEF4D
508	26788	CB499AC5DB14B20B1B2CB889F00C775C3A4135D7A831E245F2377EC168EF8D09
509	26796	852BD65BBF5366C2ED3E45F2BADE59EBF068DAD81925E7ED54261FD660D6556C
510	29832	8FF1FE0C827DB863E57454E8419F48E0A735F5FEBF5DB4444571348DB662DF37
511	30512	07EF15C69D0B79FE15D234CA5FE961780ACACBF09FA4662710FACDD19D5E2BE0
512	30540	3D846266EB8C894F9434C9E432E04AEDE8EB0DC4ED5FFAE68BCD54351AC28837
513	30552	4C52F24A5D482852662D05A1ECF583A977EE97228DE9B8BC9A8AFD8AFD3FBA54
514	31980	5A52CEDFBA7B4657000567AD66C5337BA21586DBE9F0979B62E8CDCAFA012628
515	32068	1AC4AE01C2314343EE692D2E82D5660C818ED256157F7197BE938F1F9E19F29D
516	32080	A583E7056829B4A06769CB9D4F641A88D6FA192CE08A277E97AA453111AA4E56
517	32100	11B13656FF9DE9968A2CC7715508801DA1AAF43483EA67DABC40D6565C83BB7C
518	32428	B659DA4ADF321C3C998B4C3A5764A3C6FA6376770498E0F3745030516B163A3B
519	32438	0E6358661AA2AEB66C9265DC252D9DE0C4D36C2096DED02EAB2004A3B69377AD
520	32459	90C3E3A1D40A4FE5A8DAD494D9FAFCD4C09DA1A180F57D429ED48A5C88B548D7
521	32548	3EB061254D5988F40A4E997EFE8837063DFCC0C5D2C2D9F64831C0BCAFF06965
522	32578	3ED33E51DC23A18500177F306D20A42ED1BA275917C966C4E1EDE561A9CFA79A
523	32599	28123C5E93C2535A056C512B913088CF47E54C88D964942B4F2C1057606AFEFF
524	32679	DF504430693363D522311B5B6B1A490DB0A42A7AB6D65FA16D80E47CB981AC2B
525	33128	9697E982A2934A712E17425D301DAFC8CF783F02324D9C4143694AE320191149
526	34492	5A7DEC284ABBA237F7D7E11242FB26FFECB1DE79CFE2994A07DA18C1DFD9D3FF
527	34500	1DEA488B02B7AD92AE612FE0F60F3660F83E97E6BCC36AA30DB254454E6EBA26
528	34596	288533DBEF94AF51A7F648F238DD57DD7E974854B648EDAA8B7C15B3F524A8B0
529	34620	591015F9872C00535A2A3CC5BE745D498D9549B063946D0188930999172C539C
530	34624	BCF014B3D99258F72E9F47EF240263343B97E50D1DDDBB40FE233A8B5822A360
531	34634	5BA8B94524140A9ABC6B4759049AF210ABADB74389CEE4A2612C31F80C9E5F1D
532	34718	9FE578DAE5B57DF05FCA83AE1E9EF7F8AD7112DC2F86BF1FE63B5A5CF3044AC5
533	35192	D5EDAFEBB9F93C109827B6DFACE42B0FA38C22E5EE021FA21344E9B0222575D1
534	35242	F6EEE180B606D0ED6BD5514528D2DDE5A9B7E2EE2DABA8AFCF41C72A10FF5F66
535	35244	8087D4846B009CC6D855C83247FEC7DC5DAD0B8B654DFAB3C66048053E8C02D8
536	35358	5A60FE3777AB3B65B620D53226B3056A40867B8C5D594FF4707A45C6B8FEB298
537	35364	EBD555CF7EDF9AB3964F385C67AB8580F9AA2BA31E101108669F3878F4D9DEBD
538	35888	AB0533738F2255581ECBADA708220EEFE5654A7A622717D3061AC6307E17C3E5
539	35928	9FE471B8D131910922FFE83EDB0F51EB1868399393B47A4517B13B283BE15699
540	35932	F087A7EF73BBC79B08487B9A2003BFBC13E39CC3A78AF48B0218568D7A4C8286
541	36068	A4567B59E9367277D7CFCD3DD166D1CE07F48429636FED7CC4F96B155A1665F1
542	36148	8CE684C53D0A48C1DABB1AA8E7E85A2F5B76AC22D4C313EC72E92E759067699C
543	36184	2F549BC7D39AFE78600F71D945976DE1D6ACB10A077A0725619E46E51E40EEC3
544	36192	7953287EAC0A7472D07F2A64B0C2DDA3ED62446ABC62F5A0D04D8B99A086492E
545	36193	5601614B0EA0D845340A91A81138B43EEE8D60BFCCF2F8D57B0453AB1AF8DC48
546	36228	E3CAFBB8ABF975F28859BDAEB1AAC66848D0B67E9E11F65066D1517ADD9C5995
547	36538	27D80E5EE7C9EEBA0C65157EE3523AEBEDD9BAEC505D680E2504DD40F4E52F3F
548	36550	2999D07D517BE221D5F0D0AB555FBBAA83BB5F1FDC8BE169E8C3E5E238F1E4DA
549	36788	BA2290D3A528E26B2FC522236060D588D6F49702C2C544C4B201A67BA15D19E2
550	37108	129FC56AB2F811E322987C8FAD0A2EACADE97163A58ED1E752438F04A4D9B4A9
551	37258	BCE2A8043C45C2680BFE0954742A778DC6273669645E4478C29E87F27731EDF9
552	37279	389E8B8FDDFCDB000F0ED1D530B6C1D21972E7640DE8C2E11C8BAA3729AF2777
553	37678	4B398FF60A066661EDAA9B2E3266E9729BCFC84DF604BB28D879E334238EEA28
554	37808	F18AD2FDBD38BCB38034322BAC75B5C7A3E3320C6B92F7F73508E995AEF55C9E
555	38158	326A0327C77EE2930A65CEF55EEF240DCBBDE629FCAA9A3E0A77EAA488F6C824
556	38421	D26FBBE1C1802627EA658A0E772A10555B7C058ABEE1B1DF9A34DD501A51DB83
557	38659	6762923A02226039F3FC9AA017F4D2EC7C81589DD5A69A197935761358BE4D1B
558	39180	0E9E64F2FD4BDA3012620E8B6F7EB37EFFF897D4C0C9B926E35AB6966CC0E875
559	39432	0D02663D78C2C204558B5520C0161235A8B7CCE8E15A3E25B20959CA35C4C0DC
560	39436	EA21DAA4BEDF64B73483159AE5354B5C97F5A6C1BC9E39DE4492D7FF4B5BA32F
561	39872	E95E757CC693D88367DF4A31CC50444752667D9990AED7DFAE81517212AF8EAF
